Manufacturer,ModelYear,ModelNumber,Description,Description2,Package,Style_ID
Honda,2024,3B4H6RJ,"PROLOGUE,TOURING",,,
Honda,2024,FL1H8RJ,"CIVIC, 5D SPORT CVT",,,
Honda,2024,FE2F3RJ,"CIVIC, EX CVT",,,
Honda,2024,FE2F5RJ,"CIVIC, Sport CVT",,,
Honda,2024,FE1F9RKN,"CIVIC, Touring CVT",,,
Honda,2024,FE2F2RET,"CIVIC, LX-B CVT",,,
Honda,2024,RS4H5RJS,"CR-V, Sport AWD",,,
Honda,2024,RS4H7RJS,"CR-V, EX-L AWD",,,
Honda,2024,RS4H2RESX,"CR-V, LX-B AWD",,,
Honda,2024,RS3H2RESX,"CR-V, LX-B 2WD",,,
Honda,2024,RS6H9RKSX,"CR-V Hybrid, Touring AWD",,,
Honda,2024,RS6H7RJSX,"CR-V Hybrid, EX-L AWD",,,
Honda,2024,RZ2H7RK,"HR-V, EX-L Navi AWD CVT",,,
Honda,2024,RZ2H3REX,"HR-V, LX-B AWD CVT",,,
Honda,2024,RZ2H5RJX,"HR-V, Sport-B AWD CVT",,,
Honda,2024,RZ1H3REX,"HR-V, LX-B 2WD CVT",,,
Honda,2024,YG1H3RE,"Pilot, Sport AWD",,,
Honda,2024,YG1H4REN,"Pilot, EX-L AWD",,,
Honda,2024,YG1H6RJ,"Pilot, TrailSport AWD",,,
Honda,2024,YG1H7RKN,"Pilot, Touring AWD",,,
Honda,2024,YG1H8RKN,"Pilot, Black Edition AWD",,,
Honda,2024,FL1G8RKN,"CIVIC, 5D SPORT TOURING MT",,,
Honda,2024,FL1H8RKN,"CIVIC, 5D SPORT TOURING CVT",,,
Honda,2024,RL6H6RJN,"ODYSSEY, EX-L",,,
Honda,2024,RL6H8RKN,"ODYSSEY, TOURING",,,
Honda,2024,RL6H0RKN,"ODYSSEY, BLACK EDITION",,,
Honda,2024,YF8H2RJ,"PASSPORT, SPORT",,,
Honda,2024,YF8H6RJN,"PASSPORT, TRAILSPORT",,,
Honda,2024,YF8H8RKN,"PASSPORT, BLACK EDITION",,,
Honda,2024,YK3F1RJ,"RIDGELINE, SPORT",,,
Honda,2024,YK3F6RJN,"RIDGELINE, TRAILSPORT",,,
Honda,2024,YK3F8RKN,"RIDGELINE, BLACK EDITION",,,
Honda,2025,FL4H8SJY,"CIVIC, 5D SPORT HYBRID",,,
Honda,2025,FL4H9SKNY,"CIVIC, 5D SPORT TOURING HYBRID",,,
Honda,2025,3B4H2SE,"PROLOGUE, EX",,,
Honda,2025,3B4H4SJ,"PROLOGUE, EX-L",,,
Honda,2025,3B4H6SJ,"PROLOGUE, TOURING",,,
Honda,2026,RZ1H3TE,HR-V LX CVT 2WD,,,
Honda,2026,RZ2H3TE,HR-V LX CVT 4WD,,,
Honda,2026,RZ2H5TJ,HR-V SPORT CVT 4WD,,,
Honda,2026,RZ2H7TKY,"HR-V EX-L, CVT 4WD",,,
Honda,2026,RS3H2TES,"CR-V, LX 2WD",,,
Honda,2026,RS4H2TES,"CR-V, LX 4WD",,,
Honda,2026,RS4H5TJS,"CR-V, SPORT 4WD",,,
Honda,2026,RS6H5TJGX,"CR-V, SPORT HYBRID 4WD",,,
Honda,2026,RS6H6TJG,"CR-V, TRAILSPORT HYBRID 4WD",,,
Honda,2026,RS6H7TJGX,"CR-V, EX-L HYBRID 4WD",,,
Honda,2026,RS6H9TKGX,"CR-V, TOURING HYBRID 4WD",,,
Honda,2026,YF9H5TK,"PASSPORT, TRAILSPORT",,,
Honda,2026,YF9H5TKX,"PASSPORT, TRAILSPORT BLACKOUT",,,
Honda,2026,YF9H8TKN,"PASSPORT, TRAILSPORT TOURING",,,
Honda,2026,YF9H8TKNX,"PASSPORT, TRAILSPORT TOURING BLACKOUT",,,
Honda,2026,FE2F2TE,"CIVIC SEDAN, 4D LX CVT",,,
Honda,2026,FE2F5TJ,"CIVIC SEDAN, 4D SPORT CVT",,,
Honda,2026,FE4F8TJ,"CIVIC SEDAN HYBRID, 4D SPORT",,,
Honda,2026,FE4F8TKN,"CIVIC SEDAN HYBRID, 4D SPORT TOURING",,,
Honda,2026,FE1E5TK,"CIVIC Si SEDAN, 4D Si MT",,,
Honda,2026,FL2H8TE,CIVIC HATCHBACK 5D SPORT CVT,,,
Honda,2026,FL4H8TJ,CIVIC HATCHBACK 5D SPORT FHEV,,,
Honda,2026,FL4H9TKN,CIVIC HATCHBACK 5D SPORT TOURING FHEV,,,
Honda,2026,FL4H9TKNY,CIVIC HATCHBACK 5D SPORT TOURING FHEV,,,
Honda,2026,FL4H8TJY,CIVIC HATCHBACK 5D SPORT FHEV,,,
Honda,2026,RL6H4TJ,ODYSSEY SPORT,,,
Honda,2026,RL6H7TJN,ODYSSEY SPORT-L,,,
Honda,2026,RL6H8TKN,ODYSSEY TOURING,,,
Honda,2026,RL6H0TKN,ODYSSEY BLACK EDITION,,,
Honda,2026,YK3F1TJ,RIDGELINE SPORT,,,
Honda,2026,YK3F6TJN,RIDGELINE TRAILSPORT,,,
Honda,2026,YK3F8TKN,RIDGELINE BLACK EDITION,,,
Honda,2026,YG1H3TE,PILOT SPORT AWD,,,
Honda,2026,YG1H4TEN,PILOT EX-L AWD,,,
Honda,2026,YG1H6TJ,PILOT TRAILSPORT AWD,,,
Honda,2026,YG1H7TKN,PILOT TOURING AWD,,,
Honda,2026,YG1H9TKN,PILOT BLACK EDITION AWD,,,
Honda,2026,CY1F4TJV,"ACCORD, SE CVT",,,
Honda,2026,CY2F7TJVN,"ACCORD, SPORT-L HYBRID",,,
Honda,2026,CY2F8TKVN,"ACCORD, TOURING HYBRID",,,
Honda,2026,BF1D6TE,PRELUDE 3D HYBRID,,,
Honda,2026,3B4H2TE,"PROLOGUE, EX",,,
Honda,2026,3B4H4TJ,"PROLOGUE, EX-L",,,
Honda,2026,3B4H6TJ,"PROLOGUE, TOURING",,,
Honda,2026,FL5G4TG,"CIVIC, TYPE R MT",,,
Honda,2027,RZ1H3VE,HR-V LX CVT 2WD,,,
Honda,2027,RZ2H3VE,HR-V LX CVT 4WD,,,
Honda,2027,RZ2H5VJ,HR-V SPORT CVT 4WD,,,
Honda,2027,RZ2H7VKY,"HR-V EX-L, CVT 4WD",,,
Kia,2019,F6S4J5A1JGG005,Cadenza Premium Sedan,,,404251
Kia,2019,F6S4J5A1JGGAJH,Cadenza Limited Sedan,,,404252
Kia,2019,DLS42G617DD075,Forte LX Manual,,,403995
Kia,2019,DLS42G61VDD076,Forte LX IVT,,,403996
Kia,2019,DLS42G61VHH129,Forte EX IVT,,,403997
Kia,2019,DLS42G61VHH130,Forte EX+ IVT,,,403998
Kia,2019,DLS42G61VHH131,Forte EX Premium IVT,,,403999
Kia,2019,DLS42G61VHH132,Forte EX Limited IVT,,,404000
Kia,2019,G5W5K6A1TEV1DD000,Niro L FWD,,,404160
Kia,2019,G5W5K6A1TEV1GG041,Niro EX FWD,,,404161
Kia,2019,G5W5K6A1TEV1GG609,Niro EX Premium FWD,,,404162
Kia,2019,G5W5K6A1TEV1HH001,Niro SX Touring FWD,,,404163
Kia,2019,DQW5ZGZ7ZHH018,Niro EV SX Touring FWD,,,407205
Kia,2019,DQW5ZGZ7ZGG111,Niro EV EX FWD,,,407762
Kia,2019,G5W5K6A1TEV2KK210,Niro Plug-In Hybrid EX Premium FWD,,,404245
Kia,2019,G5W5K6A1TEV2JJ015,Niro Plug-In Hybrid SX FWD,,,404246
Kia,2019,D5S4L6A1FDD149,Optima LX Auto,,,402795
Kia,2019,D5S4L6A1FDD150,Optima LX+ Auto,,,402796
Kia,2019,D5S4L6A1FGG146,Optima EX Auto,,,402797
Kia,2019,D5S4L6A1FGG147,Optima EX Tech Auto,,,402798
Kia,2019,D5S4L5G1FHH106,Optima SX Turbo Auto,,,402799
Kia,2019,D5S4L5G1FKK046,Optima SXL Turbo Auto,,,402800
Kia,2019,A8S42GA1FEV1DD014,Optima Hybrid LX Auto,,,403656
Kia,2019,A8S42GA1FEV1GG505,Optima Hybrid EX Auto,,,403657
Kia,2019,A8S42GA1FEV1GG267,Optima Hybrid EX Premium Auto,,,403658
Kia,2019,A8S42GA1FEV2KK004,Optima PHEV EX Auto,,,408463
Kia,2019,A8S42GA1FEV2KK102,Optima PHEV EX Premium Auto,,,408464
Kia,2019,H9S4D2A17DD422,Rio LX Manual,,,404330
Kia,2019,H9S4D2A17DD423,Rio LX+ Manual,,,404331
Kia,2019,H9S4D2A1FDD445,Rio LX+ Auto,,,404332
Kia,2019,H9S4D2A1FGG890,Rio EX Auto,,,404333
Kia,2019,H9S4D2A1FGG891,Rio EX Sport Auto,,,404334
Kia,2019,H9S4D2A1FGG892,Rio EX Tech Auto w/Navigation,,,404335
Kia,2019,H9S6D2A17DD422,Rio 5-door LX Manual,,,404336
Kia,2019,H9S6D2A17DD423,Rio 5-door LX+ Manual,,,404337
Kia,2019,H9S6D2A1FDD445,Rio 5-door LX+ Auto,,,404338
Kia,2019,H9S6D2A1FGG890,Rio 5-door EX Auto,,,404339
Kia,2019,H9S6D2A1FGG893,Rio 5-door EX Sport Auto,,,404340
Kia,2019,H9S6D2A1FGG894,Rio 5-door EX Tech Auto w/Navigation,,,404341
Kia,2019,A9B7J5A1JSS001,Sedona L FWD,,,400942
Kia,2019,A9B8J5A1JDD359,Sedona LX FWD,,,400943
Kia,2019,A9B8J5A1JDD360,Sedona LX+ FWD,,,400944
Kia,2019,A9B8J5A1JGGAFA,Sedona SX+ FWD,,,400945
Kia,2019,A9B7J5A1JHH311,Sedona SXL FWD,,,400946
Kia,2019,A9B7J5A1JHH343,Sedona SXL+ FWD,,,400947
Kia,2019,A9B8J5A1JGGABN,Sedona SX FWD,,,400948
Kia,2019,C6W5L6A1GDD168,Sorento LX AWD,,,399925
Kia,2019,C6W7J5A1KGG146,Sorento EX AWD,,,399926
Kia,2019,C6W7J5A1KHH249,Sorento SX AWD,,,399927
Kia,2019,C6W5L6A1FDD165,Sorento LX FWD,,,399928
Kia,2019,C6W7J5A1KDD167,Sorento LX V6 Premium AWD,,,399929
Kia,2019,C6W7J5A1KGG145,Sorento EX Premium AWD,,,399930
Kia,2019,C6W7J5A1KHH250,Sorento SXL Limited AWD w/Black Nappa,,,399931
Kia,2019,C6W7J5A1KHH251,Sorento SXL Limited AWD w/Brown Nappa,,,399932
Kia,2019,C6W7L6A1GGG163,Sorento EX 2.4 AWD,,,401883
Kia,2019,B2W5D2A1FDD379,Soul LX Auto,,,401370
Kia,2019,B2W52GA1FGGBTP,Soul EX Auto,,,401371
Kia,2019,B2W52GA1FGGBTW,Soul EX+ Auto,,,401372
Kia,2019,B2W52GA1FGGBTY,Soul EX Premium Auto,,,401373
Kia,2019,B2W52GA1FGGBV0,Soul EX Tech Auto,,,401374
Kia,2019,B2W5D2G1UHH250,Soul SX Turbo Auto,,,401375
Kia,2019,B2W5D2G1UHH251,Soul SX Turbo Tech Auto *Ltd Avail*,,,401376
Kia,2019,E4W5ZDZ7ZGG065,Soul EV EV Auto,,,403661
Kia,2019,E4W5ZDZ7ZGG066,Soul EV EV Auto w/Black/Red Exterior,,,403662
Kia,2019,E4W5ZDZ7ZHH077,Soul EV EV Luxury Auto,,,403663
Kia,2019,E4W5ZDZ7ZHH085,Soul EV EV Luxury Auto w/Black/Red Exterior,,,403664
Kia,2019,E4W5ZDZ7ZKK000,Soul EV EV Luxury Auto w/Sunroof,,,403665
Kia,2019,D9W5L6A1FDD002,Sportage LX FWD,,,401746
Kia,2019,D9W5L6A1GDD197,Sportage LX AWD,,,401747
Kia,2019,D9W5L6A1GGG741,Sportage EX AWD,,,401748
Kia,2019,D9W5L6A1GGG725,Sportage EX Premium AWD w/Black,,,401749
Kia,2019,D9W5L6A1GGG726,Sportage EX Premium AWD w/Dark Brown,,,401750
Kia,2019,D9W5L6A1GGG804,Sportage EX Tech AWD w/Black,,,401751
Kia,2019,D9W5L6A1GGG805,Sportage EX Tech AWD w/Dark Brown,,,401752
Kia,2019,D9W5L5G1GHH765,Sportage SX Turbo AWD w/Black,,,401753
Kia,2019,D9W5L5G1GHH766,Sportage SX Turbo AWD w/Canyon Beige,,,401754
Kia,2019,J5S6J5G1KGGZZZ,Stinger GT AWD,,,403652
Kia,2019,J5S6J5G1KHH062,Stinger GT Limited AWD,,,403653
Kia,2019,J5S6J5G1KHH296,Stinger GT Limited AWD w/Red Interior,,,403654
Kia,2019,J5S6L8G1KDD000,Stinger GT-Line AWD,,,403655
Kia,2019,J5S6J5G1KHH610,Stinger 20th Anniversary Edition AWD,,,406702
Kia,2020,DLS42G617DD075,Forte LX Manual,,,409917
Kia,2020,DLS42G61VDD075,Forte LX IVT,,,409918
Kia,2020,DLS42G61VHH148,Forte EX IVT,,,409919
Kia,2020,DLS42G61VHH130,Forte EX+ IVT,,,409920
Kia,2020,DLS42G61VHH151,Forte EX Premium IVT,,,409921
Kia,2020,DLS42G61VHH132,Forte EX Limited IVT,,,409922
Kia,2020,DLS4D2G1UKK067,Forte GT DCT,,,409923
Kia,2020,DJS62G61VMM017,Forte5 EX IVT,,,410827
Kia,2020,DLS6D2G1ULL158,Forte5 GT DCT,,,410828
Kia,2020,DLS6D2G1ULL159,Forte5 GT Limited DCT,,,410829
Kia,2020,G5W5K6A1TEV1DD342,Niro L FWD,,,412553
Kia,2020,G5W5K6A1TEV1GG041,Niro EX FWD,,,412554
Kia,2020,G5W5K6A1TEV1GGAU6,Niro EX Premium FWD,,,412555
Kia,2020,G5W5K6A1TEV1HH174,Niro SX Touring FWD,,,412556
Kia,2020,DQW5ZGZ7ZHH033,Niro EV SX Touring FWD,,,412572
Kia,2020,DQW5ZGZ7ZGG479,Niro EV EX FWD,,,412573
Kia,2020,G5W5K6A1TEV2KK500,Niro Plug-In Hybrid EX Premium FWD,,,412560
Kia,2020,G5W5K6A1TEV2JJ030,Niro Plug-In Hybrid SX Touring FWD,,,412561
Kia,2020,D5S4L6A1FGG159,Optima EX Auto,,,410203
Kia,2020,D5S4L6A1FGG158,Optima EX+ Auto,,,410204
Kia,2020,A8S42GA1FEV1DD206,Optima Hybrid LX Auto,,,408311
Kia,2020,A8S42GA1FEV1GG534,Optima Hybrid EX Auto,,,408312
Kia,2020,A8S42GA1FEV1GG535,Optima Hybrid EX Premium Auto,,,408313
Kia,2020,A8S42GA1FEV2KK464,Optima PHEV EX Auto,,,408472
Kia,2020,A8S42GA1FEV2KK465,Optima PHEV EX Premium Auto,,,408473
Kia,2020,H9S4D561VDD445,Rio LX+ IVT,,,408877
Kia,2020,H9S4D561VGG890,Rio EX IVT,,,408878
Kia,2020,H9S6D5617DD422,Rio 5-door LX Manual,,,408879
Kia,2020,H9S6D5617DD423,Rio 5-door LX+ Manual,,,408880
Kia,2020,H9S6D561VDD445,Rio 5-door LX+ Auto,,,408881
Kia,2020,H9S6D561VGG890,Rio 5-door EX Auto,,,408882
Kia,2020,H9S6D561VGG893,Rio 5-door EX Sport Auto,,,408883
Kia,2020,A9B8J5A1JDD359,Sedona LX FWD,,,408026
Kia,2020,A9B8J5A1JDD360,Sedona LX+ FWD,,,408027
Kia,2020,A9B8J5A1JGGABN,Sedona SX FWD,,,408028
Kia,2020,A9B8J5A1JGGANW,Sedona SX Tech FWD,,,408029
Kia,2020,C6W5L6A1GDD215,Sorento LX AWD,,,410572
Kia,2020,C6W7J5A1KGG188,Sorento EX V6 AWD *Ltd Avail*,,,410573
Kia,2020,C6W7J5A1KHH270,Sorento SX V6 AWD *Ltd Avail*,,,410574
Kia,2020,C6W5L6A1GDD225,Sorento LX+ AWD,,,410575
Kia,2020,C6W7J5A1KDD221,Sorento LX+ V6 AWD *Ltd Avail*,,,410576
Kia,2020,C6W7J5A1KDD222,Sorento LX+ V6 AWD,,,410577
Kia,2020,C6W7J5A1KGG189,Sorento EX V6 AWD,,,410578
Kia,2020,C6W7J5A1KGG186,Sorento EX+ V6 AWD *Ltd Avail*,,,410579
Kia,2020,C6W7J5A1KGG187,Sorento EX+ V6 AWD,,,410580
Kia,2020,C6W7J5A1KHH272,Sorento SX V6 AWD,,,410581
Kia,2020,C6W7J5A1KDD227,Sorento Black Line V6 AWD,,,412349
Kia,2020,SKW52G61VDD095,Soul LX IVT,,,406032
Kia,2020,SKW52G61VGG312,Soul EX IVT *Ltd Avail*,,,406033
Kia,2020,SKW52G61VGG313,Soul EX+ IVT *Ltd Avail*,,,406034
Kia,2020,SKW52G61VGG314,Soul EX Premium IVT *Ltd Avail*,,,406035
Kia,2020,SKW52G61VGG435,Soul GT-Line Premium IVT,,,406036
Kia,2020,SKW52G61VGG315,Soul EX Limited IVT,,,406037
Kia,2020,SKW52G61VGG436,Soul GT-Line Limited IVT,,,406038
Kia,2020,SKW52G61VGG414,Soul EX Anniversary Edition IVT,,,406793
Kia,2020,SKW52G61VGG492,Soul EX IVT,,,417135
Kia,2020,SKW52G61VGG493,Soul EX+ IVT,,,417136
Kia,2020,SKW52G61VGG494,Soul EX Premium IVT,,,417137
Kia,2020,J2W5ZGZ7ZDD157,Soul EV EV Premium Auto,,,406862
Kia,2020,J2W5ZGZ7ZGG188,Soul EV EV Limited Auto,,,406863
Kia,2020,D9W5L6A1FDD002,Sportage LX FWD *Ltd Avail*,,,406068
Kia,2020,D9W5L6A1GDD002,Sportage LX AWD *Ltd Avail*,,,406069
Kia,2020,D9W5L6A1GGGADI,Sportage EX AWD *Ltd Avail*,,,406070
Kia,2020,D9W5L6A1GGGADJ,Sportage EX Premium AWD *Ltd Avail*,,,406071
Kia,2020,D9W5L6A1GGGADK,Sportage EX Tech AWD *Ltd Avail*,,,406072
Kia,2020,D9W5L5G1GHH002,Sportage SX AWD,,,406073
Kia,2020,D9W5L6A1FDDAD6,Sportage LX FWD,,,407736
Kia,2020,D9W5L6A1FDD002,Sportage LX Anniversary FWD,,,407737
Kia,2020,D9W5L6A1GDDAD6,Sportage LX AWD,,,407738
Kia,2020,D9W5L6A1GDD002,Sportage LX Anniversary AWD,,,407739
Kia,2020,D9W5L6A1GDDAG5,Sportage LX S AWD,,,412489
Kia,2020,D9W5L6A1GGGAFY,Sportage EX S AWD,,,412490
Kia,2020,D9W5L6A1GGGAFZ,Sportage EX Premium S AWD,,,412491
Kia,2020,J5S6J5G1KGGZZZ,Stinger GT AWD,,,410299
Kia,2020,J5S6J5G1KHH062,Stinger GT Limited AWD,,,410300
Kia,2020,J5S6J5G1KHH296,Stinger GT Limited AWD w/Red Interior,,,410301
Kia,2020,S9W8J6A1KGG061,Telluride EX AWD,,,406411
Kia,2020,S9W8J6A1KHH007,Telluride SX AWD,,,406412
Kia,2020,S9W7J6A1KHH176,Telluride SX Limited w/Nappa AWD,,,406413
Kia,2020,S9W7J6A1KHH183,Telluride SX Limited AWD,,,408647
Kia,2021,DLS42G617DD075,Forte LX Manual,,,416569
Kia,2021,DLS42G61VDD075,Forte LX IVT,,,416570
Kia,2021,DLS42G61VHH169,Forte EX IVT,,,416571
Kia,2021,DLS42G61VHH170,Forte EX+ IVT,,,416572
Kia,2021,DLS42G61VHH171,Forte EX Premium IVT,,,416573
Kia,2021,DLS4D2G1UKK080,Forte GT DCT,,,416574
Kia,2021,DLS4D2G1UKK051,Forte GT Limited DCT,,,416575
Kia,2021,DJS62G61VMM022,Forte5 EX IVT,,,417529
Kia,2021,DJS6D2G1ULL222,Forte5 GT DCT,,,417530
Kia,2021,DJS6D2G1ULL223,Forte5 GT Limited DCT,,,417531
Kia,2021,DJS6D2G17LL221,Forte5 GT Manual,,,417532
Kia,2021,EYS4L9G1MKK024,K5 GT DCT FWD,,,418342
Kia,2021,EYS4D5G1KDD028,K5 LX Auto AWD,,,418343
Kia,2021,EYS4D5G1KGG042,K5 EX Auto AWD,,,418344
Kia,2021,EYS4D5G1KPP018,K5 GT-Line Auto AWD,,,418345
Kia,2021,G5W5K6A1TEV1DDAGH,Niro L FWD,,,420749
Kia,2021,G5W5K6A1TEV1GGBGG,Niro EX FWD,,,420750
Kia,2021,G5W5K6A1TEV1HH208,Niro SX Touring FWD,,,420751
Kia,2021,DQW5ZGZ7ZHH040,Niro EV SX Touring FWD,,,420641
Kia,2021,DQW5ZGZ7ZGGAMS,Niro EV EX FWD,,,420640
Kia,2021,DQW5ZGZ7ZGGAMT,Niro EV EX+ FWD,,,420642
Kia,2021,G5W5K6A1TEV2KK770,Niro Plug-In Hybrid EX Premium FWD,,,420665
Kia,2021,G5W5K6A1TEV2JJ034,Niro Plug-In Hybrid SX Touring FWD,,,420666
Kia,2021,G5W5K6A1TEV2KK769,Niro Plug-In Hybrid EX FWD,,,420667
Kia,2021,H9S6D5617DD636,Rio 5-door LX+ Manual,,,419040
Kia,2021,H9S6D561VDD636,Rio 5-door LX+ IVT,,,419041
Kia,2021,H9S6D561VDD637,Rio 5-door LX Premium IVT,,,419042
Kia,2021,H9S6D561VGGAA6,Rio 5-door EX Premium IVT,,,419043
Kia,2021,A9B8J5A1JDD359,Sedona LX FWD,,,413353
Kia,2021,A9B8J5A1JDD360,Sedona LX+ FWD,,,413354
Kia,2021,A9B8J5A1JGGABN,Sedona SX FWD,,,413355
Kia,2021,A9B8J5A1JGGASR,Sedona SX Tech FWD,,,413356
Kia,2021,THW52G61VDD069,Seltos LX FWD,,,412453
Kia,2021,THW52G61QDD122,Seltos LX AWD,,,412454
Kia,2021,THW52G61QPP068,Seltos EX AWD,,,412455
Kia,2021,THW52G61QGG434,Seltos EX Premium AWD,,,412456
Kia,2021,THW5D2G1XHH225,Seltos SX Turbo AWD,,,412457
Kia,2021,HYW7L9A1KDD006,Sorento LX+ AWD,,,419012
Kia,2021,HYW7L9A1KDD015,Sorento LX Premium AWD,,,419013
Kia,2021,HYW6L9G1NDD016,Sorento X-Line AWD,,,419014
Kia,2021,HYW6L9G1NGG015,Sorento EX AWD,,,419015
Kia,2021,HYW6L9G1NGG025,Sorento EX+ AWD,,,419016
Kia,2021,HYW6L9G1NHH017,Sorento SX AWD w/Black Leather,,,419017
Kia,2021,HYW6L9G1NHH032,Sorento SX AWD w/Burgundy Leather,,,419018
Kia,2021,SKW52G61VDD184,Soul LX IVT,,,412667
Kia,2021,SKW52G61VGG502,Soul EX IVT *Ltd Avail*,,,412668
Kia,2021,SKW52G61VGG505,Soul EX+ IVT *Ltd Avail*,,,412669
Kia,2021,SKW52G61VGG506,Soul EX Premium IVT *Ltd Avail*,,,412670
Kia,2021,SKW52G61VGG507,Soul GT-Line Limited IVT *Ltd Avail*,,,412671
Kia,2021,SKW52G61VDD095,Soul LX IVT,,,418209
Kia,2021,SKW52G61VGG501,Soul EX IVT,,,418210
Kia,2021,SKW52G61VGG589,Soul EX+ IVT,,,418211
Kia,2021,SKW52G61VGG590,Soul EX Premium IVT,,,418212
Kia,2021,SKW52G61VGG591,Soul GT-Line Limited IVT,,,418213
Kia,2021,J2W5ZGZ7ZDD231,Soul EV EV Premium Auto,,,413403
Kia,2021,J2W5ZGZ7ZGG188,Soul EV EV Limited Auto,,,413404
Kia,2021,D9W5L6A1FDDAGS,Sportage LX FWD,,,415927
Kia,2021,D9W5L6A1GDDAGS,Sportage LX AWD,,,415928
Kia,2021,D9W5L5G1GHHAJ2,Sportage SX AWD,,,415929
Kia,2021,D9W5L6A1GDDAGT,Sportage LX S AWD,,,415930
Kia,2021,D9W5L6A1GGGAGD,Sportage EX S AWD,,,415931
Kia,2021,D9W5L6A1GGGAGE,Sportage EX Premium S AWD,,,415932
Kia,2021,J5S6J5G1KGGAIS,Stinger GT AWD,,,416810
Kia,2021,J5S6J5G1KHH794,Stinger GT Limited AWD,,,416811
Kia,2021,J5S6J5G1KHH796,Stinger GT Limited AWD w/Red Interior,,,416812
Kia,2021,J5S6J5G1KHH802,Stinger GT Limited AWD Neon Orange,,,416813
Kia,2021,S9W8J6A1KGG097,Telluride EX AWD,,,416734
Kia,2021,S9W8J6A1KHH189,Telluride SX AWD,,,416735
Kia,2021,S9W7J6A1KHH202,Telluride SX Limited AWD,,,416736
Kia,2021,S9W7J6A1KHH229,Telluride SX Nightsky AWD,,,416737
Kia,2022,HSB8J9A1JDD001,Carnival LX FWD *Ltd Avail*,,,420217
Kia,2022,HSB8J9A1JDD113,Carnival LX+ FWD *Ltd Avail*,,,420218
Kia,2022,HSB8J9A1JGG380,Carnival EX FWD *Ltd Avail*,,,420219
Kia,2022,HSB8J9A1JGG411,Carnival EX+ FWD *Ltd Avail*,,,420220
Kia,2022,HSB7J9A1JHH204,Carnival SX FWD *Ltd Avail*,,,420221
Kia,2022,HSB8J9A1JDD122,Carnival LX FWD,,,423029
Kia,2022,HSB8J9A1JDD123,Carnival LX+ FWD,,,423030
Kia,2022,HSB8J9A1JGG453,Carnival EX FWD,,,423031
Kia,2022,HSB8J9A1JGG454,Carnival EX+ FWD,,,423032
Kia,2022,HSB7J9A1JHH210,Carnival SX FWD,,,423033
Kia,2022,ASW5ZHZ7ZDD000,EV6 RWD Standard Range,,,426911
Kia,2022,ASW5ZHZ7ZGG907,EV6 RWD Long Range,,,426912
Kia,2022,ASW5YCZ7ZGG907,EV6 AWD Long Range,,,426913
Kia,2022,ASW5YCZ7ZKK385,EV6 AWD Long Range w/GT-Line Pkg 1,,,426914
Kia,2022,ASW5YCZ7ZKK386,EV6 AWD Long Range w/GT-Line Pkg 2,,,426915
Kia,2022,DLS42G617DD00D,Forte LX Manual,,,424940
Kia,2022,DLS42G61VDD00D,Forte LX IVT,,,424941
Kia,2022,DLS42G61VGG00F,Forte EX IVT,,,424942
Kia,2022,DLS42G61VGG270,Forte EX+ IVT,,,424943
Kia,2022,DLS42G61VGG271,Forte EX Premium IVT,,,424944
Kia,2022,DLS4D2G1UKK091,Forte GT Limited DCT,,,424945
Kia,2022,DLS42G61VHH00K,Forte GT Line IVT,,,424946
Kia,2022,DJS62G61VMM032,Forte5 EX IVT,,,426114
Kia,2022,DJS6D2G1ULL034,Forte5 GT DCT,,,426115
Kia,2022,DJS6D2G1ULL300,Forte5 GT Limited DCT,,,426116
Kia,2022,EYS4L9G1MKK00A,K5 GT DCT FWD,,,423148
Kia,2022,EYS4D5G1KDD00A,K5 LX Auto AWD,,,423149
Kia,2022,EYS4D5G1KGG00A,K5 EX Auto AWD,,,423150
Kia,2022,EYS4D5G1KPP00A,K5 GT-Line Auto AWD,,,423151
Kia,2022,EYS4L9G1MKK00B,K5 GT DCT FWD w/Brown Interior,,,423152
Kia,2022,G5W5K6A1TEV1DD021,Niro L FWD,,,424852
Kia,2022,G5W5K6A1TEV1GG06B,Niro EX FWD,,,424853
Kia,2022,G5W5K6A1TEV1HH210,Niro SX Touring FWD,,,424854
Kia,2022,DQW5ZGZ7ZHH043,Niro EV SX Touring FWD,,,424860
Kia,2022,DQW5ZGZ7ZGG09O,Niro EV EX FWD,,,424858
Kia,2022,DQW5ZGZ7ZGG09P,Niro EV EX+ FWD,,,424859
Kia,2022,G5W5K6A1TEV2KK854,Niro Plug-In Hybrid EX Premium FWD,,,424856
Kia,2022,G5W5K6A1TEV2JJ036,Niro Plug-In Hybrid SX Touring FWD,,,424857
Kia,2022,G5W5K6A1TEV2KK779,Niro Plug-In Hybrid EX FWD,,,424855
Kia,2022,H9S6D5617DD729,Rio 5-door LX+ Manual,,,424881
Kia,2022,H9S6D561VDD729,Rio 5-door LX+ IVT,,,424882
Kia,2022,H9S6D561VDD730,Rio 5-door LX Premium IVT,,,424883
Kia,2022,H9S6D561VGG02F,Rio 5-door EX Premium IVT,,,424884
Kia,2022,THW52G61VDD069,Seltos LX FWD,,,422654
Kia,2022,THW52G61QDD122,Seltos LX AWD,,,422655
Kia,2022,THW52G61QPP068,Seltos EX AWD,,,422656
Kia,2022,THW52G61QGG434,Seltos EX Premium AWD,,,422657
